region,s1_all_amt,s1_all_cnt,date,s1_cons_amt,s1_cons_cnt,s2_amt,s2_cnt,s2_local_amt,s2_unknown_amt,s2_visitor_amt,s2_local_cnt,s2_unknown_cnt,s2_visitor_cnt,s2c_amt,s2c_cnt,s2c_local_amt,s2c_unknown_amt,s2c_visitor_amt,s2c_local_cnt,s2c_unknown_cnt,s2c_visitor_cnt,month,weekday,is_weekend,is_holiday,sk_flow_baseline,temp_mean,temp_max,temp_min,precip_sum,precip_max_1h,rain_hours,wind_max,wind_mean,humidity_mean,n_hours,heat_day,tropical_night,cold_day,rain_day,heavy_rain_day
서울 강남구,70104204365,2467786,2025-08-31,64655354513,2389734,64655354490,2389389,28169157464,24456665,36461740361,918037,1332,1470020,49516630790,1961280,23690429529,20157152,25806044109,792309,1119,1167852,202508,6,True,False,5102634.05,28.379166666666666,31.5,25.1,0.0,0.0,0,4.1,2.35,76.125,24,False,True,False,False,False
서울 강남구,236766669227,3292844,2025-09-01,208313876151,3022433,208313876079,3021906,70093639305,476115384,137744121390,1226148,1771,1793987,76133798898,2236440,37711779555,32084762,38389934581,994476,1234,1240730,202509,0,False,False,7962526.43,26.354166666666668,28.1,24.4,20.4,7.6,7,4.9,2.495833333333333,85.875,24,False,False,False,True,False
서울 강남구,165487401947,3124199,2025-09-02,139137998312,2827352,139137998249,2826811,55646540441,159793739,83331664069,1205107,1500,1620204,71240735830,2206954,34547199504,23553082,36669983244,1010501,1060,1195393,202509,1,False,False,8190723.51,25.929166666666664,30.5,22.0,0.0,0.0,0,3.2,1.5291666666666668,75.5,24,False,False,False,False,False
서울 강남구,157879691605,3106346,2025-09-03,131917583635,2806825,131917583649,2806245,48265834121,103905860,83547843668,1189065,1443,1615737,68177822846,2178917,34434453577,34567272,33708801997,996890,1073,1180954,202509,2,False,False,8119669.59,27.400000000000002,31.9,22.7,0.0,0.0,0,2.9,1.9583333333333333,68.45833333333333,24,False,False,False,False,False
서울 강남구,447841726840,3170822,2025-09-04,129345274090,2879801,129345274063,2879219,49194567551,216314738,79934391774,1195338,1695,1682186,62453847895,2135705,31086746049,21721751,31345380095,980693,1138,1153874,202509,3,False,False,8266463.67,25.875,29.7,22.9,44.2,29.6,10,4.1,2.575,81.91666666666667,24,False,False,False,True,True
서울 강남구,171763448673,3229050,2025-09-05,142798641614,2949680,142798641609,2949092,51315321159,211114194,91272206256,1256107,1764,1691221,72441501381,2328640,35564553373,44154983,36832793025,1064200,1303,1263137,202509,4,False,False,8377793.46,27.808333333333334,32.5,23.6,0.0,0.0,0,3.4,2.275,67.91666666666667,24,False,False,False,False,False
서울 강남구,92141853205,2761278,2025-09-06,83153859740,2661810,83153859741,2661211,38101304498,80232176,44972323067,1055842,1529,1603840,66924407228,2138982,33628038200,73864244,33222504784,901011,1272,1236699,202509,5,True,False,6676087.12,26.849999999999998,30.0,25.4,36.1,8.9,13,6.2,2.566666666666667,86.33333333333333,24,False,True,False,True,True
서울 강남구,66863111428,2470120,2025-09-07,60393528710,2388142,60393528651,2387602,26176298843,24068291,34193161517,920924,1261,1465417,47496360641,1932661,22558226471,18042617,24920091553,784183,1018,1147460,202509,6,True,False,5410003.54,25.441666666666666,28.1,22.3,0.2,0.2,1,3.3,2.058333333333333,78.125,24,False,False,False,False,False
서울 강남구,164185223562,3014154,2025-09-08,144704289298,2748567,144704289239,2747970,53132255995,186381755,91385651489,1157933,1611,1588426,74688953622,2157577,33551352748,26292469,41111308405,976123,1222,1180232,202509,0,False,False,7962526.43,24.400000000000002,29.4,20.7,0.0,0.0,0,3.2,1.8541666666666667,73.125,24,False,False,False,False,False
서울 강남구,164627526984,2994645,2025-09-09,139960871804,2709573,139960871727,2708954,48841762838,192174257,90926934632,1165766,1427,1541761,67141205579,2136910,31786703198,51047441,35303454940,986407,1086,1149417,202509,1,False,False,8190723.51,23.895833333333332,26.8,21.4,0.0,0.0,0,3.1,1.7166666666666668,71.70833333333333,24,False,False,False,False,False
서울 강남구,236123705223,3471944,2025-09-10,207197352941,3178909,207197352978,3178326,71563809243,273885563,135359658172,1248187,1684,1928455,83832979678,2450367,34247459631,58591434,49526928613,1030797,1143,1418427,202509,2,False,False,8119669.59,24.712500000000002,31.2,18.5,0.0,0.0,0,3.4,1.8125,61.791666666666664,24,False,False,False,False,False
서울 강남구,162059920344,3131318,2025-09-11,138092941765,2839378,138092941727,2838822,52959160679,213849087,84919931961,1199455,1613,1637754,66143552813,2238918,32417618022,18869330,33707065461,1013965,1214,1223739,202509,3,False,False,8266463.67,25.708333333333332,31.6,19.9,0.0,0.0,0,3.7,2.6375,57.583333333333336,24,False,False,False,False,False
서울 강남구,198726381194,3220469,2025-09-12,175374828378,2956695,175374828302,2956115,62138224690,162280039,113074323573,1208305,1530,1746280,69308994808,2216462,34040732179,76883031,35191379598,1015244,1041,1200177,202509,4,False,False,8377793.46,24.045833333333334,26.3,21.1,6.800000000000001,2.0,6,4.1,2.7583333333333333,67.16666666666667,24,False,False,False,True,False
서울 강남구,98337341430,2878357,2025-09-13,88291018571,2773809,88291018533,2773186,39077312210,51245128,49162461195,1107432,1241,1664513,68518134370,2236804,33754375792,30617313,34733141265,948591,941,1287272,202509,5,True,False,6676087.12,23.291666666666668,27.4,20.4,63.7,20.6,7,3.4,2.004166666666667,81.04166666666667,24,False,False,False,True,True
서울 강남구,70408001251,2500642,2025-09-14,63032541813,2419533,63032541825,2418991,26073385003,52303969,36906852853,909928,1166,1507897,47610366798,1933370,22318912828,34871676,25256582294,769710,948,1162712,202509,6,True,False,5410003.54,24.695833333333336,29.2,21.5,0.0,0.0,0,2.3,1.6041666666666667,71.70833333333333,24,False,False,False,False,False
서울 강남구,248308297518,3886890,2025-09-15,224018825970,3607987,224018825900,3607446,77573261607,332498520,146113065773,1377168,2356,2227922,94649562091,2723829,35105811496,76927190,59466823405,1082459,1627,1639743,202509,0,False,False,7962526.43,25.6125,30.4,20.9,0.0,0.0,0,2.9,1.4541666666666666,72.66666666666667,24,False,False,False,False,False
서울 강남구,177075725354,2972273,2025-09-16,147668889351,2696110,147668889308,2695540,47883283335,159947693,99625658280,1119677,1687,1574176,64244349118,2095875,30297133780,53436678,33893778660,937663,1236,1156976,202509,1,False,False,8190723.51,23.766666666666666,26.7,22.2,17.5,9.8,5,5.5,1.6166666666666665,86.25,24,False,False,False,True,False
서울 강남구,165454992708,2975526,2025-09-17,136593274319,2705260,136593274242,2704721,49977156107,86860913,86529257222,1098413,1532,1604776,65703839695,2121974,30066925201,32942482,35603972012,928084,1089,1192801,202509,2,False,False,8119669.59,22.733333333333334,23.9,21.2,52.7,35.2,7,4.5,1.7708333333333333,91.83333333333333,24,False,False,False,True,True
서울 강남구,178752740375,3225654,2025-09-18,147769202130,2929676,147769202054,2929038,54804916277,129363177,92834922600,1222221,1691,1705126,70292813506,2277725,32597023794,57462119,37638327593,1022382,1258,1254085,202509,3,False,False,8266463.67,22.079166666666666,25.8,19.6,0.0,0.0,0,4.0,2.654166666666667,74.91666666666667,24,False,False,False,False,False
서울 강남구,198791150297,3104535,2025-09-19,169154973346,2842018,169154973354,2841426,64217507022,225449362,104712016970,1167196,1409,1672821,76049200610,2228154,37461513297,80272108,38507415205,987032,1049,1240073,202509,4,False,False,8377793.46,19.491666666666667,21.4,17.9,13.8,4.6,12,3.6,2.9,80.75,24,False,False,False,True,False
서울 강남구,106025759679,2951778,2025-09-20,93587761238,2848024,93587761220,2847436,41498887436,100709429,51988164355,1111898,1345,1734193,72704387844,2270096,35790013862,86190545,36828183437,946560,1012,1322524,202509,5,True,False,6676087.12,19.912499999999998,23.4,17.5,35.300000000000004,11.4,7,3.2,1.7375,85.79166666666667,24,False,False,False,True,True
서울 강남구,76006261169,2605183,2025-09-21,67561313994,2519909,67561313945,2519382,27817481039,22020343,39721812563,950284,1118,1567980,50364446989,2007449,23217025698,15947825,27131473466,801157,904,1205388,202509,6,True,False,5410003.54,21.6375,27.1,17.2,0.0,0.0,0,3.6,2.095833333333333,67.5,24,False,False,False,False,False
서울 강남구,227316846871,3523398,2025-09-22,195840861993,3252299,195840861992,3251758,72158831510,291870021,123390160461,1266655,1870,1983233,92474374139,2532737,37737936244,39686626,54696751269,1050623,1318,1480796,202509,0,False,False,7962526.43,21.224999999999998,24.9,17.6,0.0,0.0,0,4.0,2.4291666666666667,59.5,24,False,False,False,False,False
서울 강남구,228508623903,3248925,2025-09-23,199909369094,2959892,199909369070,2959346,67312460388,197287643,132399621039,1241642,1718,1715986,77982811803,2262247,36896351556,37521678,41048938569,1026136,1156,1234955,202509,1,False,False,8190723.51,22.666666666666668,26.4,19.2,0.0,0.0,0,3.5,2.4833333333333334,56.583333333333336,24,False,False,False,False,False
서울 강남구,233647941038,3302062,2025-09-24,198730465555,3027759,198730465507,3027151,68635264552,221992343,129873208612,1170168,1675,1855308,88421861960,2396437,37865508800,40801269,50515551891,987337,1169,1407931,202509,2,False,False,8119669.59,21.95,23.5,20.4,35.199999999999996,22.9,11,3.5,2.125,80.83333333333333,24,False,False,False,True,True
서울 강남구,309780612382,3952208,2025-09-25,277554523383,3650413,277554523367,3649804,95337633821,389666361,181827223185,1365253,2509,2282042,116272062903,2891555,46380272599,76108397,69815681907,1134567,1922,1755066,202509,3,False,False,8266463.67,22.541666666666668,26.0,20.2,0.3,0.3,1,2.2,1.375,80.58333333333333,24,False,False,False,False,False
서울 강남구,298880242360,3449371,2025-09-26,266627431908,3172932,266627431834,3172321,98423214920,359504729,167844712185,1322617,1998,1847706,91017313086,2390920,43338974075,42701614,47635637397,1089674,1272,1299974,202509,4,False,False,8377793.46,21.629166666666666,26.8,17.8,0.0,0.0,0,2.4,1.2541666666666667,78.54166666666667,24,False,False,False,False,False
서울 강남구,111270207134,3073974,2025-09-27,102654792222,2969514,102654792199,2968930,44355134815,64280771,58235376613,1169573,1493,1797864,76042446926,2355098,37358361147,27593216,38656492563,986119,1146,1367833,202509,5,True,False,6676087.12,22.358333333333334,26.8,17.7,0.0,0.0,0,3.1,1.8583333333333334,71.95833333333333,24,False,False,False,False,False
서울 강남구,78635911271,2452901,2025-09-28,70936733980,2374865,70936733953,2374378,30280864230,22407908,40633461815,878349,1232,1494797,52490038590,1899400,24929263297,18681012,27542094281,740646,1057,1157697,202509,6,True,False,5410003.54,20.166666666666668,21.5,18.4,44.5,13.0,8,3.5,1.5250000000000001,85.33333333333333,24,False,False,False,True,True
서울 강남구,321041009899,3321379,2025-09-29,285396479610,3042936,285396479552,3042405,108341767118,320003012,176734709422,1280463,1950,1759992,90360405864,2314638,42750625118,47092035,47562688711,1057648,1296,1255694,202509,0,False,False,7962526.43,19.729166666666668,23.8,16.6,0.0,0.0,0,2.9,1.5958333333333332,77.5,24,False,False,False,False,False
서울 강남구,402855607673,3595290,2025-09-30,340519530593,3295440,340519530563,3294891,106822740831,411104939,233285684793,1333347,2033,1959511,100910363754,2479684,44413070716,41717938,56455575100,1092639,1285,1385760,202509,1,False,False,8190723.51,19.7625,23.7,17.3,0.0,0.0,0,1.9,1.325,80.875,24,False,False,False,False,False
서울 강남구,212437164085,3398533,2025-10-01,183875635258,3141457,183875635277,3140844,69413832870,238695430,114223106977,1313550,1838,1825456,97093466076,2413712,46629764078,61263281,50402438717,1085567,1419,1326726,202510,2,False,False,7877437.08,20.433333333333334,25.6,16.7,0.0,0.0,0,4.3,1.7750000000000001,78.54166666666667,24,False,False,False,False,False
서울 강남구,201168993869,3286367,2025-10-02,175275799792,3055321,175275799795,3054738,69294457849,213089287,105768252659,1315512,1751,1737475,95876108363,2402607,48408574487,40941026,47426592850,1112395,1356,1288856,202510,3,False,False,7902305.88,21.291666666666668,25.7,17.3,0.0,0.0,0,2.5,1.5250000000000001,74.91666666666667,24,False,False,False,False,False
서울 강남구,94725293131,2648021,2025-10-03,88535697550,2574908,88535697514,2574326,39703052205,44850583,48787794726,1015985,1472,1556869,72373878651,2081842,35278918938,30609861,37064349852,866880,1191,1213771,202510,4,False,True,7731167.83,21.108333333333334,22.3,19.8,0.8,0.2,6,3.6,2.275,75.95833333333333,24,False,False,False,False,False
서울 강남구,91006784440,2709552,2025-10-04,85229238346,2644435,85229238337,2643784,38808315411,48545724,46372377202,1034459,1430,1607895,68593846212,2123069,33095811288,32150026,35465884898,877226,1162,1244681,202510,5,True,True,6194622.01,22.516666666666666,24.9,21.0,0.0,0.0,0,2.9,1.7916666666666667,74.16666666666667,24,False,False,False,False,False
서울 강남구,59536343532,2191054,2025-10-05,54467714710,2141634,54467714722,2141112,22603280959,21194012,31843239751,786212,1233,1353667,43260741062,1724944,19595714497,16179301,23648847264,668856,987,1055101,202510,6,True,True,5108082.29,21.46666666666667,22.2,20.7,18.1,10.4,6,2.5,1.6500000000000001,89.375,24,False,False,False,True,False
서울 강남구,35651689412,1365497,2025-10-06,33154940708,1339058,33154940718,1338624,11873538563,16360089,21265042066,463929,861,873834,24635698311,1020699,9564283441,12695808,15058719062,376767,741,643191,202510,0,False,True,7065781.71,17.833333333333332,20.6,15.4,36.8,7.7,16,5.2,3.670833333333333,93.79166666666667,24,False,False,False,True,True
서울 강남구,51289583974,2089947,2025-10-07,47808805026,2044897,47808804997,2044398,17823886506,32467862,29952450629,711222,1102,1332074,36757597012,1664997,15039968769,22518017,21695110226,607902,962,1056133,202510,1,False,True,7566412.16,18.154166666666665,19.7,15.8,7.1000000000000005,1.6,14,4.9,3.029166666666667,94.66666666666667,24,False,False,False,True,False
서울 강남구,62881060388,2410458,2025-10-08,58098449277,2353689,58098449250,2353130,23623067896,33312289,34442069065,865466,1221,1486443,45853903558,1905180,20327477719,26140857,25500284982,736808,984,1167388,202510,2,False,True,7877437.08,21.804166666666664,27.7,17.2,0.0,0.0,0,3.5,1.4625000000000001,73.54166666666667,24,False,False,False,False,False
서울 강남구,65303454467,2428625,2025-10-09,60639905067,2365473,60639905049,2364904,25212269672,37010399,35390624978,887645,1125,1476134,46418283114,1911394,21569972238,20272350,24828038526,756416,918,1154060,202510,3,False,True,7902305.88,20.133333333333333,22.5,16.9,0.0,0.0,0,4.7,3.3958333333333335,69.04166666666667,24,False,False,False,False,False
서울 강남구,371293572060,3063149,2025-10-10,182827585187,2911036,182827585174,2910389,61310761587,320514638,121196308949,1099917,1751,1808721,78208887922,2165040,34837327702,51669515,43319890705,899410,1152,1264478,202510,4,False,False,7731167.83,16.95,17.7,16.1,49.3,6.9,23,4.0,2.891666666666667,97.875,24,False,False,False,True,True
서울 강남구,87423188522,2693018,2025-10-11,82097414381,2619029,82097414376,2618362,37209611283,49327513,44838475580,1023504,1376,1593482,64569421079,2122087,31948647152,25313152,32595460775,882080,1037,1238970,202510,5,True,False,6194622.01,20.212500000000002,23.7,17.3,22.5,4.6,15,4.8,2.5208333333333335,93.75,24,False,False,False,True,False
서울 강남구,66794782874,2357758,2025-10-12,62461933944,2295053,62461933942,2294496,26194693562,33787969,36233452411,865667,1186,1427643,45323075668,1862740,20819724048,23191660,24480159960,740129,1031,1121580,202510,6,True,False,5108082.29,19.087500000000002,21.3,17.6,0.1,0.1,1,4.0,2.2958333333333334,85.29166666666667,24,False,False,False,False,False
서울 강남구,196560116716,3240101,2025-10-13,177671977944,3024794,177671977957,3024152,59169976499,248231255,118253770203,1133579,2030,1888543,79492205242,2240441,33248258716,61588590,46182357936,923733,1322,1315386,202510,0,False,False,7065781.71,15.816666666666668,17.8,13.9,25.1,4.2,14,4.7,3.420833333333333,94.25,24,False,False,False,True,False
서울 강남구,208745348932,3278141,2025-10-14,190497994326,3044092,190497994324,3043502,66850161291,385358923,123262474110,1227526,1635,1814341,77166869906,2443303,34814328963,43417077,42309123866,1046742,1254,1395307,202510,1,False,False,7566412.16,17.724999999999998,20.8,14.6,0.6,0.3,3,3.9,3.0875,80.91666666666667,24,False,False,False,False,False
서울 강남구,290847063404,3552231,2025-10-15,239601457471,3299142,239601457463,3298515,82136071151,461969875,157003416437,1285177,2046,2011292,92936867560,2550930,36513172948,84251755,56339442857,1033046,1567,1516317,202510,2,False,False,7877437.08,20.270833333333332,25.2,16.3,1.5,1.1,3,3.4,2.379166666666667,73.95833333333333,24,False,False,False,True,False
서울 강남구,167621198133,3094110,2025-10-16,144966268319,2845836,144966268306,2845266,53428009476,275040416,91263218414,1192000,1979,1651287,70123087902,2255708,34278966162,56171536,35787950204,1013448,1538,1240722,202510,3,False,False,7902305.88,20.170833333333334,24.7,17.1,1.3,0.6,3,4.3,2.441666666666667,76.16666666666667,24,False,False,False,True,False
서울 강남구,175324778564,3056887,2025-10-17,155933252215,2824623,155933252179,2823910,55951790858,193240846,99788220475,1192011,1571,1630328,72783387743,2230776,36341866249,27696231,36413825263,1014696,1160,1214920,202510,4,False,False,7731167.83,19.7625,24.4,15.6,11.299999999999999,5.3,6,4.1,2.191666666666667,74.20833333333333,24,False,False,False,True,False
서울 강남구,98102704795,2858928,2025-10-18,90980994771,2771806,90980994750,2771129,40830199861,50376038,50100418851,1096974,1504,1672651,72692314770,2223905,35810087655,39633111,36842594004,935901,1196,1286808,202510,5,True,False,6194622.01,15.954166666666666,18.3,14.2,11.2,2.4,7,3.8,2.1625,87.75,24,False,False,False,True,False
서울 강남구,71530880848,2502733,2025-10-19,64044689816,2431108,64044689780,2430561,27242232417,23282051,36779175312,915360,1289,1513912,49049425797,1940123,23407636095,17727085,25624062617,773980,997,1165146,202510,6,True,False,5108082.29,14.691666666666665,19.1,8.9,0.0,0.0,0,5.1,2.9291666666666667,73.625,24,False,False,False,False,False
서울 강남구,195912618940,3301764,2025-10-20,174215061357,3067706,174215061318,3067066,59173991597,261273524,114779796197,1197509,1624,1867933,84694377515,2427563,36336058229,43819728,48314499558,1012235,1189,1414139,202510,0,False,False,7065781.71,10.066666666666666,15.8,5.3,0.0,0.0,0,4.3,2.5500000000000003,65.91666666666667,24,False,False,False,False,False
서울 강남구,183830356791,3041208,2025-10-21,163580205884,2797583,163580205861,2796932,62271282215,228893198,101080030448,1169686,1624,1625622,75544031548,2180182,37416176709,76282765,38051572074,984831,1129,1194222,202510,1,False,False,7566412.16,9.154166666666667,14.0,4.8,0.0,0.0,0,2.7,1.5958333333333332,67.66666666666667,24,False,False,False,False,False
서울 강남구,190522179919,3101913,2025-10-22,167493123000,2854959,167493122965,2854331,56231919171,186982402,111074221392,1174669,1548,1678114,73157284739,2233840,35243324574,56300822,37857659343,988839,1105,1243896,202510,2,False,False,7877437.08,12.816666666666668,18.5,6.6,0.0,0.0,0,2.5,1.5833333333333333,72.29166666666667,24,False,False,False,False,False
서울 강남구,188026905094,3102599,2025-10-23,165638393295,2853323,165638393261,2852707,57251392069,118749177,108268252015,1188175,1476,1663056,73197857626,2223078,35993202658,39856602,37164798366,998922,1025,1223131,202510,3,False,False,7902305.88,14.950000000000001,19.3,11.8,0.0,0.0,0,3.0,1.9749999999999999,70.375,24,False,False,False,False,False
서울 강남구,232420407568,3432616,2025-10-24,208855110705,3195265,208855110622,3194591,71064136663,310086266,137480887693,1290481,1694,1902416,97040730590,2555622,42691529887,41612627,54307588076,1100278,1140,1454204,202510,4,False,False,7731167.83,15.6625,20.9,11.4,0.0,0.0,0,3.6,2.095833333333333,66.91666666666667,24,False,False,False,False,False
서울 강남구,101592102505,2925029,2025-10-25,94269075135,2837150,94269075125,2836492,44141148092,78322908,50049604125,1121110,1558,1713824,73205898102,2250973,38173845252,25288962,35006763888,950770,1178,1299025,202510,5,True,False,6194622.01,14.466666666666667,17.5,12.6,0.0,0.0,0,3.6,2.2125,68.08333333333333,24,False,False,False,False,False
서울 강남구,71328084214,2444565,2025-10-26,66041557010,2374798,66041557012,2374233,28066669399,19884842,37955002771,877386,1104,1495743,49935721682,1903498,24128804127,14974139,25791943416,744437,923,1158138,202510,6,True,False,5108082.29,12.362499999999999,13.7,10.6,0.5,0.3,2,4.7,1.7041666666666666,69.54166666666667,24,False,False,False,False,False
서울 강남구,356442267005,3707515,2025-10-27,271748252327,3475901,271748252313,3475292,84908361622,318117400,186521773291,1269511,2255,2203526,113453755553,2818548,43447348058,56714423,69949693072,1077699,1701,1739148,202510,0,False,False,7065781.71,8.258333333333333,12.0,3.9,0.0,0.0,0,4.4,2.7624999999999997,45.666666666666664,24,False,False,False,False,False
서울 강남구,262397806241,3062385,2025-10-28,240480053653,2819238,240480053631,2818677,80867707384,462306534,159150039713,1167991,1623,1649063,83147423953,2188439,40261537036,36836536,42849050381,981982,1042,1205415,202510,1,False,False,7566412.16,8.424999999999999,14.3,3.1,0.0,0.0,0,2.5,1.4541666666666666,52.0,24,False,False,False,False,False
서울 강남구,248675099064,3086785,2025-10-29,220029315023,2840153,220029315018,2839543,79980187534,210435280,139838692204,1172601,1433,1665509,81636342157,2234514,40831435730,32182286,40772724141,992048,1008,1241458,202510,2,False,False,7877437.08,11.345833333333333,18.2,6.3,0.0,0.0,0,2.7,1.6958333333333335,63.916666666666664,24,False,False,False,False,False
서울 강남구,279587562197,3109376,2025-10-30,253449931126,2863876,253449931149,2863219,87809027079,581547537,165059356533,1187781,1474,1673964,81806282665,2246008,39224038943,51403524,42530840198,1002864,1030,1242114,202510,3,False,False,7902305.88,12.766666666666666,18.1,7.8,0.0,0.0,0,2.4,1.4875,70.25,24,False,False,False,False,False
서울 강남구,384789159134,3296528,2025-10-31,316302963387,3061861,316302963422,3061227,97601858749,480418536,218220686137,1259394,1866,1799967,93937696982,2393357,45688708239,39305481,48209683262,1065425,1191,1326741,202510,4,False,False,7731167.83,14.987499999999999,20.5,11.3,0.1,0.1,1,3.6,1.9291666666666665,69.66666666666667,24,False,False,False,False,False
서울 강남구,130729234038,3196157,2025-11-01,120132935663,3095516,120132935651,3094938,50835185648,46392737,69251357266,1177709,1424,1915805,98167449077,2460784,44785583123,31752858,53350113096,995308,1117,1464359,202511,5,True,False,6653999.18,13.016666666666666,17.3,10.6,2.4,1.5,3,4.1,2.341666666666667,70.91666666666667,24,False,False,False,True,False
서울 강남구,88812927208,2626414,2025-11-02,80149287567,2541678,80149287582,2541290,31288829282,35383903,48825074397,926247,857,1614186,64218279886,2047772,27155872507,21389950,37041017429,786292,712,1260768,202511,6,True,False,5399605.45,8.370833333333334,11.2,3.7,0.2,0.2,1,5.0,3.1125000000000003,58.208333333333336,24,False,False,False,False,False
서울 강남구,174257033699,3139879,2025-11-03,153570635488,2881356,153570635458,2880898,58822906304,333929009,94413800145,1184407,1564,1694927,79116523417,2224284,37670865840,59872518,41385785059,984734,1119,1238431,202511,0,False,False,8031001.93,7.0874999999999995,14.5,0.8,0.0,0.0,0,3.5,1.4291666666666665,52.625,24,False,False,False,False,False
서울 강남구,161961997238,3029908,2025-11-04,139975448826,2755286,139975448836,2754801,46534291026,188385396,93252772414,1143039,1446,1610316,70508131196,2167532,34001454608,76536853,36430139735,966775,1048,1199709,202511,1,False,False,8258019.63,10.058333333333334,16.2,5.7,0.0,0.0,0,2.5,1.4083333333333332,60.458333333333336,24,False,False,False,False,False
서울 강남구,173770630066,3342757,2025-11-05,148124779207,3058856,148124779208,3058371,48988893080,133981756,99001904372,1212030,1458,1844883,75185546497,2271550,34462343193,36828714,40686374590,987303,949,1283298,202511,2,False,False,8284005.01,11.591666666666667,18.7,5.7,0.0,0.0,0,2.5,1.4375,59.333333333333336,24,False,False,False,False,False
서울 강남구,251222129943,3132915,2025-11-06,136609119010,2854819,136609118982,2854407,48168336311,126020365,88314762306,1170428,1273,1682706,71505343109,2274488,34540494853,44854833,36919993423,994745,943,1278800,202511,3,False,False,8106702.49,12.395833333333334,18.5,7.5,0.0,0.0,0,3.1,1.6333333333333335,69.66666666666667,24,False,False,False,False,False
서울 강남구,178257464369,3165788,2025-11-07,154740893554,2908627,154740893566,2908135,53251934676,149685267,101339273623,1212781,1515,1693839,74978502544,2315134,36854331417,28794397,38095376730,1034863,1065,1279206,202511,4,False,False,8244343.85,13.766666666666666,19.9,8.6,0.0,0.0,0,3.5,1.9333333333333333,66.5,24,False,False,False,False,False
서울 강남구,96172144358,2908005,2025-11-08,88513955832,2811111,88513955779,2810618,40109412350,83289753,48321253676,1097897,1269,1711452,71155151594,2275692,35455693323,52403223,35647055048,940948,941,1333803,202511,5,True,False,6653999.18,14.529166666666667,17.0,12.4,0.0,0.0,0,3.3,2.2041666666666666,68.91666666666667,24,False,False,False,False,False
서울 강남구,70998471628,2516415,2025-11-09,65059440145,2438871,65059440116,2438453,27501352821,69343666,37488743629,886411,1057,1550985,50525450925,1977035,23048031914,56758072,27420660939,752869,870,1223296,202511,6,True,False,5399605.45,13.541666666666666,17.5,10.5,0.0,0.0,0,4.3,2.525,64.95833333333333,24,False,False,False,False,False
서울 강남구,286524127728,3529505,2025-11-10,219871516328,3271312,219871516380,3270810,65299232486,196762584,154375521310,1249244,1688,2019878,90035112160,2575501,35588456148,59092178,54387563834,1045065,1201,1529235,202511,0,False,False,8031001.93,8.450000000000001,12.3,5.5,0.0,0.0,0,4.4,2.5166666666666666,37.5,24,False,False,False,False,False
서울 강남구,179833089030,3294678,2025-11-11,158293138023,3017975,158293138055,3017554,55612227360,245087574,102435823121,1220732,1480,1795342,74575032501,2339825,33497713120,21900261,41055419120,1023554,1018,1315253,202511,1,False,False,8258019.63,8.820833333333333,15.1,4.0,0.0,0.0,0,3.5,1.5958333333333332,56.083333333333336,24,False,False,False,False,False
서울 강남구,167376412712,3084687,2025-11-12,145959706194,2809231,145959706221,2808759,51031362848,235388974,94692954399,1160593,1653,1646513,66558473471,2195437,32911885486,50095566,33596492419,981251,1198,1212988,202511,2,False,False,8284005.01,10.745833333333332,17.7,6.0,0.0,0.0,0,2.9,1.7083333333333333,66.91666666666667,24,False,False,False,False,False
서울 강남구,166796694668,3123134,2025-11-13,142671179211,2844543,142671179182,2844099,54256111284,213691408,88201376490,1154826,1490,1687783,67216629717,2165683,32961046821,50069768,34205513128,960869,989,1203825,202511,3,False,False,8106702.49,11.020833333333334,17.3,6.8,0.0,0.0,0,3.1,1.8499999999999999,63.916666666666664,24,False,False,False,False,False
서울 강남구,206880768695,3313203,2025-11-14,186526641519,3060400,186526641499,3059937,65944576560,346510967,120235553972,1227271,1738,1830928,79365895622,2431768,37508144439,65344145,41792407038,1042100,1269,1388399,202511,4,False,False,8244343.85,9.137500000000001,14.8,4.6,0.0,0.0,0,3.8,1.9000000000000001,54.208333333333336,24,False,False,False,False,False
서울 강남구,103111764869,2877029,2025-11-15,95134081430,2783081,95134081400,2782569,40096800271,45318039,54991963090,1067296,1044,1714229,69455887638,2211775,34182884697,37630550,35235372391,902879,757,1308139,202511,5,True,False,6653999.18,9.633333333333333,17.3,3.7,0.0,0.0,0,2.2,1.3916666666666666,49.416666666666664,24,False,False,False,False,False
서울 강남구,70789966949,2445734,2025-11-16,63364509732,2369370,63364509741,2368978,27038101024,26047757,36300360960,866146,1153,1501679,48407391216,1895428,23333618636,11775961,25061996619,731710,921,1162797,202511,6,True,False,5399605.45,11.629166666666668,18.4,5.7,0.3,0.3,1,4.3,2.4583333333333335,57.708333333333336,24,False,False,False,False,False
서울 강남구,191006870087,3412506,2025-11-17,168530492261,3162479,168530492293,3162044,57994460146,402672824,110133359323,1219603,2065,1940376,90735246251,2438214,36895848643,106593037,53732804571,978379,1594,1458241,202511,0,False,False,8031001.93,3.6750000000000003,8.5,-0.6,0.0,0.0,0,5.1,3.6791666666666667,38.5,24,False,False,False,False,False
서울 강남구,171105528038,2967862,2025-11-18,145802929887,2698381,145802929894,2697945,56777352291,289948960,88735628643,1111288,1638,1585019,69309397538,2116829,34068764230,47964585,35192668723,938447,1185,1177197,202511,1,False,False,8258019.63,1.5374999999999999,6.3,-2.0,0.0,0.0,0,3.8,2.404166666666667,46.916666666666664,24,False,False,False,False,False
